NFORM,CLANGUE,XLIB,DCREATION,DMAJ,XUSER,UPDATED_BY,MODULE_MF,SIGN_MF
FDSEC53,4,SECURITY IDS,12/21/2007 10:08:48,01/14/2008 14:35:27,AMS,MANINTF,STDM,MF8262ks27dtz5i2q2tgxa39w6qtjo
FDSEC53,5,SECURITY IDS,12/21/2007 10:08:48,01/14/2008 14:35:27,AMS,MANINTF,STDM,MF8262ks27dtz5i2q2tgxa39w6qtjo
FDNAV65,1,SPECIFIC EXTRACT,01/30/2008 16:35:37,01/30/2008 16:45:23,AMS,MANINTF,PRMO,MF1im0bsd248vpm5p79j83ttpbfo1k
FDNAV65,2,SPECIFIC EXTRACT,01/30/2008 16:35:37,01/30/2008 16:45:23,AMS,MANINTF,PRMO,MF1im0bsd248vpm5p79j83ttpbfo1k
FDNAV65,3,SPECIFIC EXTRACT,01/30/2008 16:35:37,01/30/2008 16:45:23,AMS,MANINTF,PRMO,MF1im0bsd248vpm5p79j83ttpbfo1k
FDNAV65,4,SPECIFIC EXTRACT,01/30/2008 16:35:37,01/30/2008 16:45:23,AMS,MANINTF,PRMO,MF1im0bsd248vpm5p79j83ttpbfo1k
FDNAV65,5,SPECIFIC EXTRACT,01/30/2008 16:35:37,01/30/2008 16:45:23,AMS,MANINTF,PRMO,MF1im0bsd248vpm5p79j83ttpbfo1k
FDNAV52,2,CALENDAR,03/08/2000 15:13:28,03/08/2000 15:16:24,IGEFI,MANINTF,STDM,MF3hlgeydm7k4yvsb3pkaeptp0myn1
FDVRL01,1,VALIDATION RULES,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MF4hh8y0cbfbx2wgzfc9r9hc6abutw
FDVRL01,2,VALIDATION RULES,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MF4hh8y0cbfbx2wgzfc9r9hc6abutw
FDVRL01,3,VALIDATION RULES,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MF4hh8y0cbfbx2wgzfc9r9hc6abutw
FDVRL01,4,VALIDATION RULES,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MF4hh8y0cbfbx2wgzfc9r9hc6abutw
FDVRL01,5,VALIDATION RULES,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MF4hh8y0cbfbx2wgzfc9r9hc6abutw
FDREC01,1,RECONCILIATION,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MFt9a5msoqo5rq5kmsx8eqsi97konj
FDREC01,2,RECONCILIATION,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MFt9a5msoqo5rq5kmsx8eqsi97konj
FDREC01,3,RECONCILIATION,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MFt9a5msoqo5rq5kmsx8eqsi97konj
FDREC01,5,RECONCILIATION,03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,STDM,MFt9a5msoqo5rq5kmsx8eqsi97konj
PRSEL03,1,PARAMETERS (AUTOMATIC),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF8z91mnq49h5zbwcqqfoiwgbciohg
PRSEL03,2,PARAMETERS (AUTOMATIC),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF8z91mnq49h5zbwcqqfoiwgbciohg
PRSEL03,4,PARAMETERS (AUTOMATIC),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF8z91mnq49h5zbwcqqfoiwgbciohg
PRSEL03,5,PARAMETERS (AUTOMATIC),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF8z91mnq49h5zbwcqqfoiwgbciohg
PRSEL04,1,PARAMETERS (MANUAL),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF2pnathra4fudm0vv5g8kb85wi2n2
PRSEL04,3,PARAMETERS (MANUAL),03/10/2000 08:37:03,03/13/2000 10:41:53,AMS,MANINTF,PRMO,MF2pnathra4fudm0vv5g8kb85wi2n2
PRSEL04,4,PARAMETERS (MANUAL),03/10/2000 08:37:03,03/13/2000 10:41:54,AMS,MANINTF,PRMO,MF2pnathra4fudm0vv5g8kb85wi2n2
PRSEL04,5,PARAMETERS (MANUAL),03/10/2000 08:37:03,03/13/2000 10:41:54,AMS,MANINTF,PRMO,MF2pnathra4fudm0vv5g8kb85wi2n2
FDDBL01,2,DBL REPORTING,03/10/2000 08:37:03,03/13/2000 10:41:54,AMS,MANINTF,STDM,MFijh93ncykyx7f31kdcyuirjljzo7
FDDBL01,3,DBL REPORTING,03/10/2000 08:37:03,03/13/2000 10:41:54,AMS,MANINTF,STDM,MFijh93ncykyx7f31kdcyuirjljzo7
FDDBL01,4,DBL REPORTING,03/10/2000 08:37:04,03/13/2000 10:41:54,AMS,MANINTF,STDM,MFijh93ncykyx7f31kdcyuirjljzo7
FDBVI01,1,PRINT/EXPORT BVI,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,DEMO,MFpnxhwrov4i9089ji29xvylu6ixyn
FDBVI01,2,PRINT/EXPORT BVI,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,DEMO,MFpnxhwrov4i9089ji29xvylu6ixyn
FDBVI01,3,PRINT/EXPORT BVI,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,DEMO,MFpnxhwrov4i9089ji29xvylu6ixyn
FDBVI01,4,PRINT/EXPORT BVI,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,DEMO,MFpnxhwrov4i9089ji29xvylu6ixyn
FDBVI01,5,PRINT/EXPORT BVI,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,DEMO,MFpnxhwrov4i9089ji29xvylu6ixyn
FDBDB01,1,BDB,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,STDM,MF094hjmg7lis3k0b869p828anynlw
FDBDB01,2,BDB,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,STDM,MF094hjmg7lis3k0b869p828anynlw
FDBDB01,3,BDB,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,STDM,MF094hjmg7lis3k0b869p828anynlw
FDBDB01,4,BDB,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,STDM,MF094hjmg7lis3k0b869p828anynlw
FDBDB01,5,BDB,03/14/2000 18:57:29,03/14/2000 19:03:18,AMS,MANINTF,STDM,MF094hjmg7lis3k0b869p828anynlw
FDBDB03,1,GROUP EQUIVALENCE,03/16/2000 16:48:58,03/16/2000 17:24:18,AMS,MANINTF,DEMO,MFt6o55fkps6zie9t952r1r9ltyuth
FDBDB03,2,GROUP EQUIVALENCE,03/16/2000 16:48:58,03/16/2000 17:24:18,AMS,MANINTF,DEMO,MFt6o55fkps6zie9t952r1r9ltyuth
FDBDB03,3,GROUP EQUIVALENCE,03/16/2000 16:48:58,03/16/2000 17:24:18,AMS,MANINTF,DEMO,MFt6o55fkps6zie9t952r1r9ltyuth
FDBDB03,4,GROUP EQUIVALENCE,03/16/2000 16:48:58,03/16/2000 17:24:18,AMS,MANINTF,DEMO,MFt6o55fkps6zie9t952r1r9ltyuth
FDBDB03,5,GROUP EQUIVALENCE,03/16/2000 16:48:58,03/16/2000 17:24:18,AMS,MANINTF,DEMO,MFt6o55fkps6zie9t952r1r9ltyuth
FDEXC01,1,EXCEPTION MONITOR DETS.,03/03/2010 17:44:43,03/09/2010 17:23:34,AMS,MANINTF,EXMT,MF5toe1qqpfpb9yse035v0ccos6212
FDEXC01,2,EXCEPTION MONITOR DETS. ,03/03/2010 17:44:43,03/09/2010 17:23:34,AMS,MANINTF,EXMT,MF5toe1qqpfpb9yse035v0ccos6212
FDEXC01,3,EXCEPTION MONITOR DETS. ,03/03/2010 17:44:43,03/09/2010 17:23:34,AMS,MANINTF,EXMT,MF5toe1qqpfpb9yse035v0ccos6212
FDEXC01,4,EXCEPTION MONITOR DETS. ,03/03/2010 17:44:43,03/09/2010 17:23:34,AMS,MANINTF,EXMT,MF5toe1qqpfpb9yse035v0ccos6212
FDEXC01,5,EXCEPTION MONITOR DETS. ,03/03/2010 17:44:43,03/09/2010 17:23:34,AMS,MANINTF,EXMT,MF5toe1qqpfpb9yse035v0ccos6212
FEPTF05,2,TCN FRENCH VALUATION,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,PA01,MFip9efnsezk97r5ys6hvq6pqnvpuo
FEPTF05,3,TCN FRENCH VALUATION,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,PA01,MFip9efnsezk97r5ys6hvq6pqnvpuo
FEPTF05,5,TCN FRENCH VALUATION,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,PA01,MFip9efnsezk97r5ys6hvq6pqnvpuo
FEPTF15,1,BLOCKING SECURITY LIQUIDITY,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,CHMO,MFaxukj8fzoqih3nxh7fvvxex6nt3g
FEPTF15,2,BLOCKING SECURITY LIQUIDITY,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,CHMO,MFaxukj8fzoqih3nxh7fvvxex6nt3g
FEPTF15,3,BLOCKING SECURITY LIQUIDITY,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,CHMO,MFaxukj8fzoqih3nxh7fvvxex6nt3g
FEPTF15,4,BLOCKING SECURITY LIQUIDITY,03/22/2010 08:48:50,03/22/2010 09:00:29,AMS,MANINTF,CHMO,MFaxukj8fzoqih3nxh7fvvxex6nt3g
FEPTF15,5,BLOCKING SECURITY LIQUIDITY,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,CHMO,MFaxukj8fzoqih3nxh7fvvxex6nt3g
FEPTF17,1,OID AMORTIZATION DETAILS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,USMO,MFh27vo9o5263mvtfmcrt7mg93oc8t
FEPTF17,2,OID AMORTIZATION DETAILS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,USMO,MFh27vo9o5263mvtfmcrt7mg93oc8t
FEPTF17,3,OID AMORTIZATION DETAILS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,USMO,MFh27vo9o5263mvtfmcrt7mg93oc8t
FEPTF17,4,OID AMORTIZATION DETAILS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,USMO,MFh27vo9o5263mvtfmcrt7mg93oc8t
FEPTF17,5,OID AMORTIZATION DETAILS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,USMO,MFh27vo9o5263mvtfmcrt7mg93oc8t
FETDP02,1,DEPOTS A PREAVIS,03/22/2010 08:48:50,03/22/2010 09:00:30,AMS,MANINTF,PA01,MFz6f9qz4s7u12sxrvebo9n4wtoasj
FDUCB03,4,NETTING PARAMETERS,11/26/2003 18:24:04,11/26/2003 18:25:44,AMS,MANINTF,USMO,MFh1cjwwy5glps9wiasq4j1wkrfpt1
FDCMS03,5,CMS USERS RIGHTS,11/26/2003 18:24:04,11/26/2003 18:25:44,AMS,MANINTF,STDM,MFkx9ox5sjz67pyimg6qbrm42qv3f7
FDCMS04,5,CMS REQUESTS,11/26/2003 18:24:04,11/26/2003 18:25:44,AMS,MANINTF,STDM,MFl6qslvo6eaxhmf8ayjapqhnmnwhi
FDCMS06,5,CMS CONFIGURATIONS,11/26/2003 18:24:04,11/26/2003 18:25:44,AMS,MANINTF,STDM,MFz24pg85h01kw9zhhpzv55k9klsaj
FDEUR03,5,CONVERTION BY GROUPS,11/26/2003 18:24:04,11/26/2003 18:25:44,AMS,MANINTF,OPTI,MF3pucanasfofdmf2uu0e18584ksel
FDEUR06,5,ACCOUNTS CONVERTED,11/26/2003 18:24:04,11/26/2003 18:25:45,AMS,MANINTF,OPTI,MFg8p9kvcy7f5tbukm92mtfqvscllw
FDEUR08,5,FUNDS MERGE,11/26/2003 18:24:04,11/26/2003 18:25:45,AMS,MANINTF,OPTI,MFlwn3tq4rm4hphy22h22ardcvo4np
FDCDR04,5,CANADIAN TAX TABLE,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MFx4ufur50t78mi694rp9qn8yslrng
FDCDR05,1,DISTRIBUTION REPORTING,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MF4em92tc2gdr06vr02wl4a9vrtpes
FDCDR05,2,DISTRIBUTION REPORTING,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MF4em92tc2gdr06vr02wl4a9vrtpes
FDCDR05,3,DISTRIBUTION REPORTING,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MF4em92tc2gdr06vr02wl4a9vrtpes
FDCDR05,4,DISTRIBUTION REPORTING,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MF4em92tc2gdr06vr02wl4a9vrtpes
FDCDR05,5,DISTRIBUTION REPORTING,04/22/2008 14:22:38,04/22/2008 14:42:15,AMS,MANINTF,CNMO,MF4em92tc2gdr06vr02wl4a9vrtpes
FDNAV04,5,NAV VALIDATION,11/26/2003 18:24:04,11/26/2003 18:25:45,AMS,MANINTF,STDM,MF6zppw1appajdsv4qjsskghqoojwr
FDDIV07,5,REMINDER PROCESS,11/26/2003 18:24:04,11/26/2003 18:25:45,AMS,MANINTF,TAXE,MFqm9j97guq91pjsv2u9jw7tl2ydl2
FDDIV09,5,REMINDER ACTION LIST,11/26/2003 18:24:04,11/26/2003 18:25:45,AMS,MANINTF,TAXE,MFej6oyy29iczi1xcnru6yhnp0ok7c
FDSER04,5,STATEMENTS OF SEGMENT FUND,11/26/2003 18:24:04,11/26/2003 18:26:03,AMS,MANINTF,SGFD,MFov0bqoe27kzmfntro7h81t2g2ukj
MPS_USE,5,PRINT SERVER USER,11/26/2003 18:24:04,11/26/2003 18:26:03,AMS,MANINTF,STDM,MFuf5zz8zhmvecckdx0ns05ona9lu4
FEVAL02,5,SECURITY TEMPLATE,11/26/2003 18:24:04,11/26/2003 18:26:03,AMS,MANINTF,FEIN,MF8t5qc7qunmhe5faojvi0pxrt0sc6
FEVAL03,5,NEW SECURITIES,11/26/2003 18:24:04,11/26/2003 18:26:03,AMS,MANINTF,FEIN,MF2xj7hgljyqf028lh0uj4ezarefe1
FESEC01,5,RESTRICTED SECURITIES,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF0t1kinkktjn4kq0obbt73kr0hd21
FEPRM01,5,APPLICATION PARAMETERS,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF105z83a4dav8qd1wk8vwcbyjhgvg
FEPAY01,5,PAYMENT INSTR. PARAMETERS.,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFhkdjt961yol6rf1xe7qf9taqkyyx
FEBOU03,5,SECURITY TRANSACTION,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF0ygxlqo08srvnhb9akdcqnzylz0c
FEREP01,5,REPORT PARAMETERS,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFf7mtuhysncviix8350sdst7ijn1w
FECHE01,5,PAYMENT AND DELIVERY WAYS,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF2sb3vtzq6gedm9udytuv49histde
FEDIS02,5,DESCRIPTION SITES,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF89lnktaoa9dqp0gm2vqum8o2eaim
FELOG01,5,SWIFT PROCESS,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFxm1a7xmsca1khdnb7b16evdy40s6
FEMSG01,5,MESSAGES/LINES/DATAS,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFk01el0mmqi1yklqpbig0ip0ydkwo
FEMSG03,5,DESCRIPTION LINES,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFln21sp6hf2lz9npwagrw2h6srfva
FEMSG07,5,LINES LIST,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFiigyjhs8i4vpd3cjbeodx3t9dvzk
FEMSG09,5,QUALITY CHECK ABOUT MESSAGES,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MFan0y1uqn69t7u0ygqu69g0z4wjp2
FEVAL04,5,SECURITY ID MAINTENANCE,11/26/2003 18:24:04,11/26/2003 18:26:04,AMS,MANINTF,FEIN,MF8m40xbnl8gqvdb7lh2xe9g22gay2
FETAX04,1,PRINT TAX TABLE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFbbrlmd8vfzdu3qg734ed5dm1qfzx
FETAX04,2,PRINT TAX TABLE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFbbrlmd8vfzdu3qg734ed5dm1qfzx
FETAX04,3,PRINT TAX TABLE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFbbrlmd8vfzdu3qg734ed5dm1qfzx
FETAX04,4,PRINT TAX TABLE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFbbrlmd8vfzdu3qg734ed5dm1qfzx
FETAX04,5,PRINT TAX TABLE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFbbrlmd8vfzdu3qg734ed5dm1qfzx
FENTF13,1,EQUIVALENT FUNDS,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFi19kbq4kd05fnfjcin7taefkko5j
FENTF13,2,EQUIVALENT FUNDS,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFi19kbq4kd05fnfjcin7taefkko5j
FENTF13,3,EQUIVALENT FUNDS,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFi19kbq4kd05fnfjcin7taefkko5j
FENTF13,4,EQUIVALENT FUNDS,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFi19kbq4kd05fnfjcin7taefkko5j
FENTF13,5,EQUIVALENT FUNDS,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFi19kbq4kd05fnfjcin7taefkko5j
FECHS03,1,EXCHANGE BY DATE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFt7lhaswvr75yevei4iw7cbynwamo
FECHS03,2,EXCHANGE BY DATE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFt7lhaswvr75yevei4iw7cbynwamo
FECHS03,3,EXCHANGE BY DATE,03/22/2010 08:48:46,03/22/2010 09:00:50,AMS,MANINTF,PA01,MFt7lhaswvr75yevei4iw7cbynwamo
FECHS03,4,EXCHANGE BY DATE,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MFt7lhaswvr75yevei4iw7cbynwamo
FECHS03,5,EXCHANGE BY DATE,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MFt7lhaswvr75yevei4iw7cbynwamo
FEMON01,1,GESTION DES MONNAIES,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MF21627z4k955bo858jh00if592uxp
FEMON01,3,CURRENCY MANAGEMENT,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MF21627z4k955bo858jh00if592uxp
FEMON01,5,CURRENCY MANAGEMENT,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MF21627z4k955bo858jh00if592uxp
FELST01,5,LIST OF TRADES,11/26/2003 18:24:04,11/26/2003 18:26:05,AMS,MANINTF,FEIN,MF4xt3oxaw2xmmzc5yg8pxemayakgx
FEMON05,3,CURRENCY BY GROUP,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MF0o5dynwaiutmpl9r4n6ckawr5a23
FDDEP04,5,DEPOSITS PRICE UPDATE,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MFf59lma1to5d66gpbzewx59edkyaz
FDITL08,5,ITALIAN REPORTING,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MF1u8oz4w7118j4ybosio01a80cjuw
FDNAV44,5,CONFIRMED NAV,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MF1pxd77q8cc2jou6svklyl6ws14j0
FDGRO04,5,REFERENCE VALUATION MODEL,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MFovq23cxtkzr3reasneftljr8bm1d
FDOST03,5,QUERY CORPORATE ACTIONS,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MFobyt875bdqhksuqtogvty1g57797
FELST02,5,MESSAGE CONTENTS,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,FEIN,MF540sa50xxn3khkbytk1a988u7pzj
FDPTF12,5,MAN COS DEFINITION,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MF3y859rtpbw89t3erlcfv86j0b7jj
FINTF77,5,CORPORATE ACTION,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MFn20wgokhx258udu9l1wm8dgvk9z2
FDRGL04,5,SUB-TOTAL SETTINGS,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,EQUL,MF7mfwaqwy94z9kjgq6vc61xjhfmqh
FDSOL03,5,DECISION TABLE,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,DEMO,MFru8fdyecfuzl7lbcaef85g1mhnwd
FDIND02,5,INDUSTRY CODES,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MF4q5ydeqv0d5q5l9bzdb2jtbi7hqn
FDSEC21,5,BLOCKING SECURITY INPUT,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,STDM,MF9ls3wn43po4gndulob24xn9smg28
FDAWV01,5,AWV REPORT PARAMETER SCREEN,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,DEMO,MFyt6kx7dnql1hr0wqqgghl8i0n5r3
FDAWV02,5,PARAMETERS FOR  AZ4 AND AZ14,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,DEMO,MFi1x752q516t5eu4n8i74y280r5og
FDAWV03,5,PARAMETERS FOR  AZ10,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,DEMO,MFesia9yfswxumllzdwfsj7cuxhti2
FDAWV04,5,AWV REPORT,11/26/2003 18:24:04,11/26/2003 18:26:06,AMS,MANINTF,DEMO,MFi284y7n5ikw6s5vxdoi3a61ofq8a
FDFUT12,5,REBOOK FUTURES,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,STDM,MFo6ygmpr36s62qd7nsbie6weqt15e
FDAUS07,1,GTI LINKING FOR CGT REPORT,03/13/2015 09:56:00,03/17/2015 10:56:12,AMS,MANINTF,AUMO,MFxmlszqdsmzscttc3yoa58ccwum2i
FDAUS07,2,GTI LINKING FOR CGT REPORT,03/13/2015 09:56:00,03/17/2015 10:56:12,AMS,MANINTF,AUMO,MFxmlszqdsmzscttc3yoa58ccwum2i
FDSOL08,5,FOREIGN CURRENCY PERCENTAGES,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,DEMO,MFcr8or9gwbr7nlu95fwtf965t6rrm
FDOST04,5,CORPORATE ACTION ANNOU. LIST,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,CAMO,MFqfv6h8u11o3pei9g2b0rj4f9suh6
FDOST08,5,CORPORATE ACTION QUERY,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,STDM,MFsuxjj76x6o3hz78be3kcwrd53ib6
FDOST10,5,CORPORATE ACTION LIST,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,CAMO,MFljnjspey0ezw7es5nbrc1tq6gsh6
FDARC01,5,ARCHIVAGE,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,OPTI,MFuui61a83xzj1nqcfxti1rcq3ypzz
TASTR01,5,COMMISSION STRUCTURES,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,STDM,MFvhjwd7m8uc7h5nxulp5fvzbe0i0p
TASTR04,5,OUTLET COMM. DISTRIBUTION,11/26/2003 18:24:04,11/26/2003 18:26:07,AMS,MANINTF,STDM,MFq1fmfoma8679kzzmb4dh3twdxmju
FEMON05,5,CURRENCY BY GROUP,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MF0o5dynwaiutmpl9r4n6ckawr5a23
FETAU02,2,FOWARD INTEREST S RATE,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MFmm88fwyskkhvozo4yc1jhlt3ta65
FETAU03,2,YIELD CURVE PARAMETER,03/22/2010 08:48:46,03/22/2010 09:00:51,AMS,MANINTF,PA01,MFzdohcminhpj474rpj61qd8cydjom
FETAU03,4,YIELD CURVE PARAMETER,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFzdohcminhpj474rpj61qd8cydjom
FETAU05,4,FORWARD EXCHANGE RATES,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFq9qtlioy8ljdiioymzv5vmctgzy5
FEHMO01,1,MUST BE DEFINED,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MF4mb5vqw36qd3shrgi7208oelldr3
FEHMO01,3,MUST BE DEFINED,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MF4mb5vqw36qd3shrgi7208oelldr3
FEBEN01,1,ALLOCATION OF INDEXES,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFwy64o74cqs5svv5pl3ojkyc88oyj
FEBEN01,3,ALLOCATION OF INDEXES,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFwy64o74cqs5svv5pl3ojkyc88oyj
FEBEN01,5,ALLOCATION OF INDEXES,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFwy64o74cqs5svv5pl3ojkyc88oyj
FEFLT01,2,FLOATING DEFINITION,03/22/2010 08:48:46,03/22/2010 09:00:52,AMS,MANINTF,PA01,MFlj9tsow2ubf8286hpp075at3n7r3
FEFLT01,3,FLOATING DEFINITION,03/22/2010 08:48:46,03/22/2010 09:00:53,AMS,MANINTF,PA01,MFlj9tsow2ubf8286hpp075at3n7r3
FEFLT01,4,FLOATING DEFINITION,03/22/2010 08:48:46,03/22/2010 09:00:53,AMS,MANINTF,PA01,MFlj9tsow2ubf8286hpp075at3n7r3
FEFLT01,5,FLOATING DEFINITION,03/22/2010 08:48:46,03/22/2010 09:00:53,AMS,MANINTF,PA01,MFlj9tsow2ubf8286hpp075at3n7r3
FEPOT03,1,DATE DE DERNIER COUPON,03/22/2010 08:48:46,03/22/2010 09:00:53,AMS,MANINTF,PA01,MF26ia5t2bpqztreoyidl4bn5emcv1
